Country,Site,SppCode1,SppCode2,Spp1Det,Spp2Det,num.nights
Nepal,NEP01,CAAU,HEUR,0,0,15
Nepal,NEP02,CAAU,HEUR,0,0,15
Nepal,NEP03,CAAU,HEUR,0,0,15
Nepal,NEP04,CAAU,HEUR,0,0,15
Nepal,NEP05,CAAU,HEUR,0,0,15
Nepal,NEP06,CAAU,HEUR,0,0,15
Nepal,NEP07,CAAU,HEUR,0,0,15
Nepal,NEP08,CAAU,HEUR,0,0,15
Nepal,NEP09,CAAU,HEUR,0,0,15
Nepal,NEP10,CAAU,HEUR,0,0,15
Nepal,NEP11,CAAU,HEUR,0,0,15
Nepal,NEP12,CAAU,HEUR,0,0,15
Nepal,NEP13,CAAU,HEUR,0,0,15
Nepal,NEP14,CAAU,HEUR,0,0,15
Nepal,NEP15,CAAU,HEUR,0,0,15
Nepal,NEP16,CAAU,HEUR,0,0,15
Nepal,NEP17,CAAU,HEUR,0,1,15
Nepal,NEP18,CAAU,HEUR,0,1,15
Nepal,NEP19,CAAU,HEUR,0,3,15
Nepal,NEP20,CAAU,HEUR,0,5,15
Nepal,NEP21,CAAU,HEUR,0,0,15
Nepal,NEP22,CAAU,HEUR,0,0,15
Nepal,NEP23,CAAU,HEUR,0,0,15
Nepal,NEP24,CAAU,HEUR,0,0,15
Nepal,NEP25,CAAU,HEUR,0,0,15
Nepal,NEP26,CAAU,HEUR,0,0,15
Nepal,NEP27,CAAU,HEUR,0,0,15
Nepal,NEP28,CAAU,HEUR,0,0,15
Nepal,NEP29,CAAU,HEUR,0,0,15
Nepal,NEP30,CAAU,HEUR,0,0,15
Nepal,NEP31,CAAU,HEUR,0,0,15
Nepal,NEP32,CAAU,HEUR,0,0,15
Nepal,NEP33,CAAU,HEUR,0,0,15
Nepal,NEP34,CAAU,HEUR,0,0,15
Nepal,NEP35,CAAU,HEUR,0,0,15
Nepal,NEP36,CAAU,HEUR,0,0,15
Nepal,NEP37,CAAU,HEUR,0,0,15
Nepal,NEP38,CAAU,HEUR,0,0,15
Nepal,NEP39,CAAU,HEUR,0,0,15
Nepal,NEP40,CAAU,HEUR,0,0,15
Nepal,NEP41,CAAU,HEUR,0,0,15
Nepal,NEP42,CAAU,HEUR,0,0,15
Nepal,NEP43,CAAU,HEUR,0,0,15
Nepal,NEP44,CAAU,HEUR,0,0,15
Nepal,NEP45,CAAU,HEUR,0,0,15
Nepal,NEP46,CAAU,HEUR,0,0,15
Nepal,NEP47,CAAU,HEUR,0,0,15
Nepal,NEP48,CAAU,HEUR,1,0,15
Nepal,NEP49,CAAU,HEUR,1,0,15
Nepal,NEP50,CAAU,HEUR,0,0,15
Nepal,NEP51,CAAU,HEUR,0,0,15
Nepal,NEP52,CAAU,HEUR,3,0,15
Nepal,NEP53,CAAU,HEUR,0,0,15
Nepal,NEP54,CAAU,HEUR,0,5,15
Nepal,NEP55,CAAU,HEUR,4,0,15
Nepal,NEP56,CAAU,HEUR,0,0,15
Nepal,NEP57,CAAU,HEUR,0,1,15
Nepal,NEP58,CAAU,HEUR,0,0,15
Nepal,NEP59,CAAU,HEUR,0,0,15
Nepal,NEP60,CAAU,HEUR,0,0,15
Nepal,NEP61,CAAU,HEUR,0,0,15
Nepal,NEP62,CAAU,HEUR,0,0,15
Nepal,NEP63,CAAU,HEUR,0,0,15
Nepal,NEP64,CAAU,HEUR,0,0,15
Nepal,NEP65,CAAU,HEUR,0,0,15
Nepal,NEP66,CAAU,HEUR,0,0,15
Nepal,NEP67,CAAU,HEUR,0,0,15
Nepal,NEP68,CAAU,HEUR,0,0,15
Nepal,NEP69,CAAU,HEUR,0,0,15
Nepal,NEP70,CAAU,HEUR,4,0,15
Nepal,NEP71,CAAU,HEUR,0,0,15
Nepal,NEP72,CAAU,HEUR,0,0,15
Nepal,NEP73,CAAU,HEUR,0,0,15
Nepal,NEP74,CAAU,HEUR,0,0,15
Nepal,NEP75,CAAU,HEUR,0,0,15
Nepal,NEP76,CAAU,HEUR,0,0,15
Nepal,NEP77,CAAU,HEUR,0,0,15
Nepal,NEP78,CAAU,HEUR,0,0,15
Nepal,NEP01,CAAU,PAPAF,0,0,15
Nepal,NEP02,CAAU,PAPAF,0,2,15
Nepal,NEP03,CAAU,PAPAF,0,0,15
Nepal,NEP04,CAAU,PAPAF,0,0,15
Nepal,NEP05,CAAU,PAPAF,0,0,15
Nepal,NEP06,CAAU,PAPAF,0,0,15
Nepal,NEP07,CAAU,PAPAF,0,0,15
Nepal,NEP08,CAAU,PAPAF,0,0,15
Nepal,NEP09,CAAU,PAPAF,0,0,15
Nepal,NEP10,CAAU,PAPAF,0,1,15
Nepal,NEP11,CAAU,PAPAF,0,0,15
Nepal,NEP12,CAAU,PAPAF,0,0,15
Nepal,NEP13,CAAU,PAPAF,0,4,15
Nepal,NEP14,CAAU,PAPAF,0,2,15
Nepal,NEP15,CAAU,PAPAF,0,2,15
Nepal,NEP16,CAAU,PAPAF,0,1,15
Nepal,NEP17,CAAU,PAPAF,0,0,15
Nepal,NEP18,CAAU,PAPAF,0,0,15
Nepal,NEP19,CAAU,PAPAF,0,0,15
Nepal,NEP20,CAAU,PAPAF,0,1,15
Nepal,NEP21,CAAU,PAPAF,0,1,15
Nepal,NEP22,CAAU,PAPAF,0,0,15
Nepal,NEP23,CAAU,PAPAF,0,1,15
Nepal,NEP24,CAAU,PAPAF,0,2,15
Nepal,NEP25,CAAU,PAPAF,0,0,15
Nepal,NEP26,CAAU,PAPAF,0,1,15
Nepal,NEP27,CAAU,PAPAF,0,0,15
Nepal,NEP28,CAAU,PAPAF,0,0,15
Nepal,NEP29,CAAU,PAPAF,0,0,15
Nepal,NEP30,CAAU,PAPAF,0,1,15
Nepal,NEP31,CAAU,PAPAF,0,0,15
Nepal,NEP32,CAAU,PAPAF,0,0,15
Nepal,NEP33,CAAU,PAPAF,0,3,15
Nepal,NEP34,CAAU,PAPAF,0,1,15
Nepal,NEP35,CAAU,PAPAF,0,1,15
Nepal,NEP36,CAAU,PAPAF,0,1,15
Nepal,NEP37,CAAU,PAPAF,0,0,15
Nepal,NEP38,CAAU,PAPAF,0,1,15
Nepal,NEP39,CAAU,PAPAF,0,1,15
Nepal,NEP40,CAAU,PAPAF,0,0,15
Nepal,NEP41,CAAU,PAPAF,0,3,15
Nepal,NEP42,CAAU,PAPAF,0,0,15
Nepal,NEP43,CAAU,PAPAF,0,0,15
Nepal,NEP44,CAAU,PAPAF,0,0,15
Nepal,NEP45,CAAU,PAPAF,0,0,15
Nepal,NEP46,CAAU,PAPAF,0,2,15
Nepal,NEP47,CAAU,PAPAF,0,4,15
Nepal,NEP48,CAAU,PAPAF,1,2,15
Nepal,NEP49,CAAU,PAPAF,1,3,15
Nepal,NEP50,CAAU,PAPAF,0,0,15
Nepal,NEP51,CAAU,PAPAF,0,1,15
Nepal,NEP52,CAAU,PAPAF,3,0,15
Nepal,NEP53,CAAU,PAPAF,0,1,15
Nepal,NEP54,CAAU,PAPAF,0,0,15
Nepal,NEP55,CAAU,PAPAF,4,0,15
Nepal,NEP56,CAAU,PAPAF,0,0,15
Nepal,NEP57,CAAU,PAPAF,0,0,15
Nepal,NEP58,CAAU,PAPAF,0,1,15
Nepal,NEP59,CAAU,PAPAF,0,0,15
Nepal,NEP60,CAAU,PAPAF,0,1,15
Nepal,NEP61,CAAU,PAPAF,0,1,15
Nepal,NEP62,CAAU,PAPAF,0,0,15
Nepal,NEP63,CAAU,PAPAF,0,0,15
Nepal,NEP64,CAAU,PAPAF,0,0,15
Nepal,NEP65,CAAU,PAPAF,0,0,15
Nepal,NEP66,CAAU,PAPAF,0,0,15
Nepal,NEP67,CAAU,PAPAF,0,1,15
Nepal,NEP68,CAAU,PAPAF,0,0,15
Nepal,NEP69,CAAU,PAPAF,0,0,15
Nepal,NEP70,CAAU,PAPAF,4,0,15
Nepal,NEP71,CAAU,PAPAF,0,1,15
Nepal,NEP72,CAAU,PAPAF,0,1,15
Nepal,NEP73,CAAU,PAPAF,0,1,15
Nepal,NEP74,CAAU,PAPAF,0,0,15
Nepal,NEP75,CAAU,PAPAF,0,1,15
Nepal,NEP76,CAAU,PAPAF,0,1,15
Nepal,NEP77,CAAU,PAPAF,0,0,15
Nepal,NEP78,CAAU,PAPAF,0,0,15
Nepal,NEP01,CAAU,PATIT,0,0,15
Nepal,NEP02,CAAU,PATIT,0,0,15
Nepal,NEP03,CAAU,PATIT,0,0,15
Nepal,NEP04,CAAU,PATIT,0,0,15
Nepal,NEP05,CAAU,PATIT,0,0,15
Nepal,NEP06,CAAU,PATIT,0,0,15
Nepal,NEP07,CAAU,PATIT,0,0,15
Nepal,NEP08,CAAU,PATIT,0,2,15
Nepal,NEP09,CAAU,PATIT,0,1,15
Nepal,NEP10,CAAU,PATIT,0,0,15
Nepal,NEP11,CAAU,PATIT,0,0,15
Nepal,NEP12,CAAU,PATIT,0,1,15
Nepal,NEP13,CAAU,PATIT,0,1,15
Nepal,NEP14,CAAU,PATIT,0,0,15
Nepal,NEP15,CAAU,PATIT,0,0,15
Nepal,NEP16,CAAU,PATIT,0,0,15
Nepal,NEP17,CAAU,PATIT,0,0,15
Nepal,NEP18,CAAU,PATIT,0,0,15
Nepal,NEP19,CAAU,PATIT,0,0,15
Nepal,NEP20,CAAU,PATIT,0,0,15
Nepal,NEP21,CAAU,PATIT,0,0,15
Nepal,NEP22,CAAU,PATIT,0,0,15
Nepal,NEP23,CAAU,PATIT,0,0,15
Nepal,NEP24,CAAU,PATIT,0,0,15
Nepal,NEP25,CAAU,PATIT,0,0,15
Nepal,NEP26,CAAU,PATIT,0,1,15
Nepal,NEP27,CAAU,PATIT,0,0,15
Nepal,NEP28,CAAU,PATIT,0,1,15
Nepal,NEP29,CAAU,PATIT,0,0,15
Nepal,NEP30,CAAU,PATIT,0,2,15
Nepal,NEP31,CAAU,PATIT,0,6,15
Nepal,NEP32,CAAU,PATIT,0,2,15
Nepal,NEP33,CAAU,PATIT,0,0,15
Nepal,NEP34,CAAU,PATIT,0,2,15
Nepal,NEP35,CAAU,PATIT,0,0,15
Nepal,NEP36,CAAU,PATIT,0,3,15
Nepal,NEP37,CAAU,PATIT,0,1,15
Nepal,NEP38,CAAU,PATIT,0,1,15
Nepal,NEP39,CAAU,PATIT,0,0,15
Nepal,NEP40,CAAU,PATIT,0,3,15
Nepal,NEP41,CAAU,PATIT,0,3,15
Nepal,NEP42,CAAU,PATIT,0,2,15
Nepal,NEP43,CAAU,PATIT,0,1,15
Nepal,NEP44,CAAU,PATIT,0,1,15
Nepal,NEP45,CAAU,PATIT,0,2,15
Nepal,NEP46,CAAU,PATIT,0,4,15
Nepal,NEP47,CAAU,PATIT,0,2,15
Nepal,NEP48,CAAU,PATIT,1,0,15
Nepal,NEP49,CAAU,PATIT,1,2,15
Nepal,NEP50,CAAU,PATIT,0,2,15
Nepal,NEP51,CAAU,PATIT,0,1,15
Nepal,NEP52,CAAU,PATIT,3,1,15
Nepal,NEP53,CAAU,PATIT,0,2,15
Nepal,NEP54,CAAU,PATIT,0,2,15
Nepal,NEP55,CAAU,PATIT,4,0,15
Nepal,NEP56,CAAU,PATIT,0,0,15
Nepal,NEP57,CAAU,PATIT,0,0,15
Nepal,NEP58,CAAU,PATIT,0,3,15
Nepal,NEP59,CAAU,PATIT,0,0,15
Nepal,NEP60,CAAU,PATIT,0,1,15
Nepal,NEP61,CAAU,PATIT,0,0,15
Nepal,NEP62,CAAU,PATIT,0,1,15
Nepal,NEP63,CAAU,PATIT,0,0,15
Nepal,NEP64,CAAU,PATIT,0,0,15
Nepal,NEP65,CAAU,PATIT,0,0,15
Nepal,NEP66,CAAU,PATIT,0,2,15
Nepal,NEP67,CAAU,PATIT,0,0,15
Nepal,NEP68,CAAU,PATIT,0,0,15
Nepal,NEP69,CAAU,PATIT,0,0,15
Nepal,NEP70,CAAU,PATIT,4,2,15
